compendium,before_leader,before_leader_label,before_leader_type,before_size,destination,destination_label,destination_kind,destination_compendium,destination_type,after_size,member_count,example_members
Disease.txt,DOID:0040008,isoniazide allergy,biolink:Disease,1,DOID:0040008,isoniazide allergy,kept,Disease.txt,biolink:Disease,2,1,"DOID:0040008 ""isoniazide allergy"""
Disease.txt,DOID:0040010,mepivacaine allergy,biolink:Disease,1,DOID:0040010,mepivacaine allergy,kept,Disease.txt,biolink:Disease,2,1,"DOID:0040010 ""mepivacaine allergy"""
Disease.txt,DOID:0040057,benzoic acid allergic contact dermatitis,biolink:Disease,2,DOID:0040057,benzoic acid allergic contact dermatitis,kept,Disease.txt,biolink:Disease,3,2,"DOID:0040057 ""benzoic acid allergic contact dermatitis""; UMLS:C0571102 ""Benzoic acid allergy"""
Disease.txt,DOID:0040067,neomycin sulfate allergic contact dermatitis,biolink:Disease,2,DOID:0040067,neomycin sulfate allergic contact dermatitis,kept,Disease.txt,biolink:Disease,3,2,"DOID:0040067 ""neomycin sulfate allergic contact dermatitis""; UMLS:C1443961 """""
Disease.txt,DOID:0040070,co-trimoxazole allergy,biolink:Disease,2,DOID:0040070,co-trimoxazole allergy,kept,Disease.txt,biolink:Disease,3,2,"DOID:0040070 ""co-trimoxazole allergy""; UMLS:C0571504 ""Co-trimoxazole allergy"""
Disease.txt,DOID:0050430,multiple endocrine neoplasia type 2A,biolink:Disease,15,DOID:0050430,multiple endocrine neoplasia type 2A,kept,Disease.txt,biolink:Disease,18,15,"DOID:0050430 ""multiple endocrine neoplasia type 2A""; DOID:0050547 ""familial medullary thyroid carcinoma""; MEDDRA:10056427 """"; MEDDRA:10073148 """"; MEDDRA:10073153 """""
Disease.txt,DOID:0050693,Brooke-Spiegler syndrome,biolink:Disease,6,DOID:0050693,Brooke-Spiegler syndrome,kept,Disease.txt,biolink:Disease,7,6,"DOID:0050693 ""Brooke-Spiegler syndrome""; MEDDRA:10087912 """"; NCIT:C43352 ""Brooke-Spiegler Syndrome""; OMIM:605041 """"; SNOMEDCT:703531009 """""
Disease.txt,DOID:0050769,N syndrome,biolink:Disease,5,DOID:0050769,N syndrome,kept,Disease.txt,biolink:Disease,6,5,"DOID:0050769 ""N syndrome""; MESH:C536108 ""N syndrome""; OMIM:310465 """"; SNOMEDCT:723410002 """"; UMLS:C2936859 ""N syndrome"""
Disease.txt,DOID:0051078,congenital anomalies of the kidney and urinary tract 3,biolink:Disease,1,MONDO:0032646,congenital anomalies of kidney and urinary tract 3,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051078 ""congenital anomalies of the kidney and urinary tract 3"""
Disease.txt,DOID:0051081,polycystic kidney disease 8,biolink:Disease,1,MONDO:0971178,polycystic kidney disease 8,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051081 ""polycystic kidney disease 8"""
Disease.txt,DOID:0051083,developmental and epileptic encephalopathy 111,biolink:Disease,1,MONDO:0957780,developmental and epileptic encephalopathy 111,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051083 ""developmental and epileptic encephalopathy 111"""
Disease.txt,DOID:0051084,developmental and epileptic encephalopathy 112,biolink:Disease,1,MONDO:0957812,developmental and epileptic encephalopathy 112,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051084 ""developmental and epileptic encephalopathy 112"""
Disease.txt,DOID:0051085,developmental and epileptic encephalopathy 113,biolink:Disease,1,MONDO:0958330,developmental and epileptic encephalopathy 113,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051085 ""developmental and epileptic encephalopathy 113"""
Disease.txt,DOID:0051086,developmental and epileptic encephalopathy 114,biolink:Disease,1,MONDO:0958331,developmental and epileptic encephalopathy 114,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051086 ""developmental and epileptic encephalopathy 114"""
Disease.txt,DOID:0051087,developmental and epileptic encephalopathy 115,biolink:Disease,1,MONDO:0968946,developmental and epileptic encephalopathy 115,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0051087 ""developmental and epileptic encephalopathy 115"""
Disease.txt,DOID:0051088,developmental and epileptic encephalopathy 119,biolink:Disease,1,MONDO:1060177,developmental and epileptic encephalopathy 119,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0051088 ""developmental and epileptic encephalopathy 119"""
Disease.txt,DOID:0051089,developmental and epileptic encephalopathy 120,biolink:Disease,1,MONDO:0980948,developmental and epileptic encephalopathy 120,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0051089 ""developmental and epileptic encephalopathy 120"""
Disease.txt,DOID:0051090,developmental and epileptic encephalopathy 121,biolink:Disease,1,MONDO:0980966,developmental and epileptic encephalopathy 121,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0051090 ""developmental and epileptic encephalopathy 121"""
Disease.txt,DOID:0051091,developmental and epileptic encephalopathy 122,biolink:Disease,1,DOID:0051091,developmental and epileptic encephalopathy 122,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051091 ""developmental and epileptic encephalopathy 122"""
Disease.txt,DOID:0051092,Damseh-Danson neurodevelopmental disorder,biolink:Disease,1,DOID:0051092,Damseh-Danson neurodevelopmental disorder,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051092 ""Damseh-Danson neurodevelopmental disorder"""
Disease.txt,DOID:0051093,retinitis pigmentosa 102,biolink:Disease,1,DOID:0051093,retinitis pigmentosa 102,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051093 ""retinitis pigmentosa 102"""
Disease.txt,DOID:0051094,retinitis pigmentosa 103,biolink:Disease,1,DOID:0051094,retinitis pigmentosa 103,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051094 ""retinitis pigmentosa 103"""
Disease.txt,DOID:0051095,retinitis pigmentosa 104,biolink:Disease,1,DOID:0051095,retinitis pigmentosa 104,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051095 ""retinitis pigmentosa 104"""
Disease.txt,DOID:0051096,retinitis pigmentosa 105,biolink:Disease,1,DOID:0051096,retinitis pigmentosa 105,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051096 ""retinitis pigmentosa 105"""
Disease.txt,DOID:0051097,retinitis pigmentosa 106,biolink:Disease,1,DOID:0051097,retinitis pigmentosa 106,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051097 ""retinitis pigmentosa 106"""
Disease.txt,DOID:0051098,retinitis pigmentosa 107,biolink:Disease,1,DOID:0051098,retinitis pigmentosa 107,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051098 ""retinitis pigmentosa 107"""
Disease.txt,DOID:0051099,Paget disease of bone 7,biolink:Disease,1,DOID:0051099,Paget disease of bone 7,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051099 ""Paget disease of bone 7"""
Disease.txt,DOID:0051100,hydroxyprolinemia,biolink:Disease,1,MONDO:0009374,hydroxyprolinemia,regrouped,Disease.txt,biolink:Disease,10,1,"DOID:0051100 ""hydroxyprolinemia"""
Disease.txt,DOID:0051101,retinitis pigmentosa 108,biolink:Disease,1,DOID:0051101,retinitis pigmentosa 108,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051101 ""retinitis pigmentosa 108"""
Disease.txt,DOID:0051103,acrofrontofacionasal dysostosis 2,biolink:Disease,1,MONDO:0009402,acrofrontofacionasal dysostosis 2,regrouped,Disease.txt,biolink:Disease,8,1,"DOID:0051103 ""acrofrontofacionasal dysostosis 2"""
Disease.txt,DOID:0051104,acrofrontofacionasal dysostosis 3,biolink:Disease,1,DOID:0051104,acrofrontofacionasal dysostosis 3,kept,Disease.txt,biolink:Disease,2,1,"DOID:0051104 ""acrofrontofacionasal dysostosis 3"""
Disease.txt,DOID:0060221,Maffucci syndrome,biolink:Disease,1,MONDO:0008145,Ollier disease,regrouped,Disease.txt,biolink:Disease,21,1,"DOID:0060221 ""Maffucci syndrome"""
Disease.txt,DOID:0060403,chromosome 17q11.2 deletion syndrome,biolink:Disease,5,DOID:0060403,chromosome 17q11.2 deletion syndrome,kept,Disease.txt,biolink:Disease,6,5,"DOID:0060403 ""chromosome 17q11.2 deletion syndrome""; MESH:C563524 ""NF1 Microdeletion Syndrome""; OMIM:613675 """"; SNOMEDCT:880093002 """"; UMLS:C5401456 ""17q11 deletion syndrome"""
Disease.txt,DOID:0060912,craniosynostosis 7,biolink:Disease,1,DOID:0060912,craniosynostosis 7,kept,Disease.txt,biolink:Disease,3,1,"DOID:0060912 ""craniosynostosis 7"""
Disease.txt,DOID:0060981,mosaic variegated aneuploidy syndrome 4,biolink:Disease,1,DOID:0060981,mosaic variegated aneuploidy syndrome 4,kept,Disease.txt,biolink:Disease,3,1,"DOID:0060981 ""mosaic variegated aneuploidy syndrome 4"""
Disease.txt,DOID:0060982,mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition,biolink:Disease,1,DOID:0060982,mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition,kept,Disease.txt,biolink:Disease,3,1,"DOID:0060982 ""mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition"""
Disease.txt,DOID:0060984,digenic dyskeratosis congenita,biolink:Disease,1,DOID:0060984,digenic dyskeratosis congenita,kept,Disease.txt,biolink:Disease,3,1,"DOID:0060984 ""digenic dyskeratosis congenita"""
Disease.txt,DOID:0060996,poor metabolism of thiopurines 2,biolink:Disease,1,DOID:0060996,poor metabolism of thiopurines 2,kept,Disease.txt,biolink:Disease,4,1,"DOID:0060996 ""poor metabolism of thiopurines 2"""
Disease.txt,DOID:0060997,rhabdoid tumor predisposition syndrome 2,biolink:Disease,1,DOID:0060997,rhabdoid tumor predisposition syndrome 2,kept,Disease.txt,biolink:Disease,5,1,"DOID:0060997 ""rhabdoid tumor predisposition syndrome 2"""
Disease.txt,DOID:0061187,multiple familial trichoepithelioma 1,biolink:Disease,1,DOID:0061187,multiple familial trichoepithelioma 1,kept,Disease.txt,biolink:Disease,5,1,"DOID:0061187 ""multiple familial trichoepithelioma 1"""
Disease.txt,DOID:0061216,pheochromocytoma/paraganglioma syndrome 1,biolink:Disease,1,MONDO:0021064,jugulotympanic paraganglioma,regrouped,Disease.txt,biolink:Disease,20,1,"DOID:0061216 ""pheochromocytoma/paraganglioma syndrome 1"""
Disease.txt,DOID:0061217,pheochromocytoma/paraganglioma syndrome 2,biolink:Disease,1,DOID:0061217,pheochromocytoma/paraganglioma syndrome 2,kept,Disease.txt,biolink:Disease,4,1,"DOID:0061217 ""pheochromocytoma/paraganglioma syndrome 2"""
Disease.txt,DOID:0061218,pheochromocytoma/paraganglioma syndrome 3,biolink:Disease,1,DOID:0061218,pheochromocytoma/paraganglioma syndrome 3,kept,Disease.txt,biolink:Disease,4,1,"DOID:0061218 ""pheochromocytoma/paraganglioma syndrome 3"""
Disease.txt,DOID:0061219,pheochromocytoma/paraganglioma syndrome 4,biolink:Disease,1,DOID:0061219,pheochromocytoma/paraganglioma syndrome 4,kept,Disease.txt,biolink:Disease,3,1,"DOID:0061219 ""pheochromocytoma/paraganglioma syndrome 4"""
Disease.txt,DOID:0061220,pheochromocytoma/paraganglioma syndrome 5,biolink:Disease,1,DOID:0061220,pheochromocytoma/paraganglioma syndrome 5,kept,Disease.txt,biolink:Disease,3,1,"DOID:0061220 ""pheochromocytoma/paraganglioma syndrome 5"""
Disease.txt,DOID:0061221,pheochromocytoma/paraganglioma syndrome 6,biolink:Disease,1,DOID:0061221,pheochromocytoma/paraganglioma syndrome 6,kept,Disease.txt,biolink:Disease,3,1,"DOID:0061221 ""pheochromocytoma/paraganglioma syndrome 6"""
Disease.txt,DOID:0061222,pheochromocytoma/paraganglioma syndrome 7,biolink:Disease,1,DOID:0061222,pheochromocytoma/paraganglioma syndrome 7,kept,Disease.txt,biolink:Disease,3,1,"DOID:0061222 ""pheochromocytoma/paraganglioma syndrome 7"""
Disease.txt,DOID:0061271,liver glycogen storage disease,biolink:Disease,1,MONDO:0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,regrouped,Disease.txt,biolink:Disease,9,1,"DOID:0061271 ""liver glycogen storage disease"""
Disease.txt,DOID:0061272,muscle glycogen storage disease,biolink:Disease,1,MONDO:0012693,glycogen storage disease due to muscle and heart glycogen synthase deficiency,regrouped,Disease.txt,biolink:Disease,9,1,"DOID:0061272 ""muscle glycogen storage disease"""
Disease.txt,DOID:0061285,glycogen storage disease X,biolink:Disease,1,MONDO:0009865,glycogen storage disease due to phosphoglycerate mutase deficiency,regrouped,Disease.txt,biolink:Disease,11,1,"DOID:0061285 ""glycogen storage disease X"""
Disease.txt,DOID:0061286,glycogen storage disease XI,biolink:Disease,1,MONDO:0013047,glycogen storage disease due to lactate dehydrogenase M-subunit deficiency,regrouped,Disease.txt,biolink:Disease,8,1,"DOID:0061286 ""glycogen storage disease XI"""
Disease.txt,DOID:0061287,glycogen storage disease XII,biolink:Disease,1,MONDO:0012747,glycogen storage disease due to aldolase A deficiency,regrouped,Disease.txt,biolink:Disease,9,1,"DOID:0061287 ""glycogen storage disease XII"""
Disease.txt,DOID:0061288,glycogen storage disease XIII,biolink:Disease,1,MONDO:0013046,glycogen storage disease due to muscle beta-enolase deficiency,regrouped,Disease.txt,biolink:Disease,7,1,"DOID:0061288 ""glycogen storage disease XIII"""
Disease.txt,DOID:0061289,Galloway-Mowat syndrome 6,biolink:Disease,1,MONDO:0032691,Galloway-Mowat syndrome 6,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061289 ""Galloway-Mowat syndrome 6"""
Disease.txt,DOID:0061290,Galloway-Mowat syndrome 7,biolink:Disease,1,MONDO:0032692,Galloway-Mowat syndrome 7,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061290 ""Galloway-Mowat syndrome 7"""
Disease.txt,DOID:0061291,Galloway-Mowat syndrome 8,biolink:Disease,1,MONDO:0032693,Galloway-Mowat syndrome 8,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061291 ""Galloway-Mowat syndrome 8"""
Disease.txt,DOID:0061292,Galloway-Mowat syndrome 9,biolink:Disease,1,MONDO:0030471,Galloway-Mowat syndrome 9,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061292 ""Galloway-Mowat syndrome 9"""
Disease.txt,DOID:0061293,Galloway-Mowat syndrome 10,biolink:Disease,1,MONDO:0030476,Galloway-Mowat syndrome 10,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061293 ""Galloway-Mowat syndrome 10"""
Disease.txt,DOID:0061294,Meckel syndrome 9,biolink:Disease,1,MONDO:0013630,"Meckel syndrome, type 9",regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061294 ""Meckel syndrome 9"""
Disease.txt,DOID:0061295,Meckel syndrome 10,biolink:Disease,1,MONDO:0013609,"Meckel syndrome, type 10",regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061295 ""Meckel syndrome 10"""
Disease.txt,DOID:0061296,Meckel syndrome 11,biolink:Disease,1,MONDO:0014164,"Meckel syndrome, type 11",regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061296 ""Meckel syndrome 11"""
Disease.txt,DOID:0061297,Meckel syndrome 12,biolink:Disease,1,MONDO:0014552,lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome,regrouped,Disease.txt,biolink:Disease,7,1,"DOID:0061297 ""Meckel syndrome 12"""
Disease.txt,DOID:0061298,retinitis pigmentosa 100,biolink:Disease,1,MONDO:0979574,retinitis pigmentosa 100,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0061298 ""retinitis pigmentosa 100"""
Disease.txt,DOID:0061299,retinitis pigmentosa 101,biolink:Disease,1,MONDO:0981164,retinitis pigmentosa 101,regrouped,Disease.txt,biolink:Disease,3,1,"DOID:0061299 ""retinitis pigmentosa 101"""
Disease.txt,DOID:0070014,autosomal dominant dyskeratosis congenita 1,biolink:Disease,1,DOID:0070014,autosomal dominant dyskeratosis congenita 1,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070014 ""autosomal dominant dyskeratosis congenita 1"""
Disease.txt,DOID:0070015,autosomal recessive dyskeratosis congenita 1,biolink:Disease,1,DOID:0070015,autosomal recessive dyskeratosis congenita 1,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070015 ""autosomal recessive dyskeratosis congenita 1"""
Disease.txt,DOID:0070016,autosomal dominant dyskeratosis congenita 2,biolink:Disease,1,DOID:0070016,autosomal dominant dyskeratosis congenita 2,kept,Disease.txt,biolink:Disease,5,1,"DOID:0070016 ""autosomal dominant dyskeratosis congenita 2"""
Disease.txt,DOID:0070017,autosomal recessive dyskeratosis congenita 2,biolink:Disease,1,DOID:0070017,autosomal recessive dyskeratosis congenita 2,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070017 ""autosomal recessive dyskeratosis congenita 2"""
Disease.txt,DOID:0070018,autosomal dominant dyskeratosis congenita 3,biolink:Disease,1,DOID:0070018,autosomal dominant dyskeratosis congenita 3,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070018 ""autosomal dominant dyskeratosis congenita 3"""
Disease.txt,DOID:0070019,autosomal recessive dyskeratosis congenita 3,biolink:Disease,1,DOID:0070019,autosomal recessive dyskeratosis congenita 3,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070019 ""autosomal recessive dyskeratosis congenita 3"""
Disease.txt,DOID:0070022,autosomal recessive dyskeratosis congenita 5,biolink:Disease,1,DOID:0070022,autosomal recessive dyskeratosis congenita 5,kept,Disease.txt,biolink:Disease,5,1,"DOID:0070022 ""autosomal recessive dyskeratosis congenita 5"""
Disease.txt,DOID:0070023,autosomal dominant dyskeratosis congenita 6,biolink:Disease,1,DOID:0070023,autosomal dominant dyskeratosis congenita 6,kept,Disease.txt,biolink:Disease,5,1,"DOID:0070023 ""autosomal dominant dyskeratosis congenita 6"""
Disease.txt,DOID:0070024,autosomal recessive dyskeratosis congenita 6,biolink:Disease,1,DOID:0070024,autosomal recessive dyskeratosis congenita 6,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070024 ""autosomal recessive dyskeratosis congenita 6"""
Disease.txt,DOID:0070025,X-linked dyskeratosis congenita,biolink:Disease,1,DOID:0070025,X-linked dyskeratosis congenita,kept,Disease.txt,biolink:Disease,9,1,"DOID:0070025 ""X-linked dyskeratosis congenita"""
Disease.txt,DOID:0070026,Revesz syndrome,biolink:Disease,1,DOID:0070026,Revesz syndrome,kept,Disease.txt,biolink:Disease,6,1,"DOID:0070026 ""Revesz syndrome"""
Disease.txt,DOID:0070270,hereditary nonpolyposis colorectal cancer type 8,biolink:Disease,1,DOID:0070270,hereditary nonpolyposis colorectal cancer type 8,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070270 ""hereditary nonpolyposis colorectal cancer type 8"""
Disease.txt,DOID:0070271,Lynch syndrome 1,biolink:Disease,11,DOID:0070271,Lynch syndrome 1,kept,Disease.txt,biolink:Disease,16,11,"DOID:0070271 ""Lynch syndrome 1""; DOID:3883 ""Lynch syndrome""; MEDDRA:10051981 """"; MESH:D003123 ""Colorectal Neoplasms, Hereditary Nonpolyposis""; NCIT:C6725 ""Lynch 1 Syndrome"""
Disease.txt,DOID:0070272,hereditary nonpolyposis colorectal cancer type 5,biolink:Disease,1,DOID:0070272,hereditary nonpolyposis colorectal cancer type 5,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070272 ""hereditary nonpolyposis colorectal cancer type 5"""
Disease.txt,DOID:0070273,hereditary nonpolyposis colorectal cancer type 6,biolink:Disease,1,DOID:0070273,hereditary nonpolyposis colorectal cancer type 6,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070273 ""hereditary nonpolyposis colorectal cancer type 6"""
Disease.txt,DOID:0070274,hereditary nonpolyposis colorectal cancer type 2,biolink:Disease,1,DOID:0070274,hereditary nonpolyposis colorectal cancer type 2,kept,Disease.txt,biolink:Disease,5,1,"DOID:0070274 ""hereditary nonpolyposis colorectal cancer type 2"""
Disease.txt,DOID:0070275,hereditary nonpolyposis colorectal cancer type 4,biolink:Disease,1,DOID:0070275,hereditary nonpolyposis colorectal cancer type 4,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070275 ""hereditary nonpolyposis colorectal cancer type 4"""
Disease.txt,DOID:0070276,hereditary nonpolyposis colorectal cancer type 7,biolink:Disease,1,DOID:0070276,hereditary nonpolyposis colorectal cancer type 7,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070276 ""hereditary nonpolyposis colorectal cancer type 7"""
Disease.txt,DOID:0070365,nevoid basal cell carcinoma syndrome 1,biolink:Disease,1,DOID:0070365,nevoid basal cell carcinoma syndrome 1,kept,Disease.txt,biolink:Disease,13,1,"DOID:0070365 ""nevoid basal cell carcinoma syndrome 1"""
Disease.txt,DOID:0070366,nevoid basal cell carcinoma syndrome 2,biolink:Disease,1,DOID:0070366,nevoid basal cell carcinoma syndrome 2,kept,Disease.txt,biolink:Disease,3,1,"DOID:0070366 ""nevoid basal cell carcinoma syndrome 2"""
Disease.txt,DOID:0070480,schwannomatosis 1,biolink:Disease,3,DOID:0070480,schwannomatosis 1,kept,Disease.txt,biolink:Disease,5,3,"DOID:0070480 ""schwannomatosis 1""; NCIT:C186703 ""SMARCB1 Schwannomatosis 1""; UMLS:C5670707 ""SMARCB1 Schwannomatosis 1"""
Disease.txt,DOID:0070481,schwannomatosis 2,biolink:Disease,3,DOID:0070481,schwannomatosis 2,kept,Disease.txt,biolink:Disease,5,3,"DOID:0070481 ""schwannomatosis 2""; NCIT:C186704 ""LZTR1 Schwannomatosis 2""; UMLS:C5670708 ""LZTR1 Schwannomatosis 2"""
Disease.txt,DOID:0070482,spinal neurofibromatosis,biolink:Disease,1,DOID:0070482,spinal neurofibromatosis,kept,Disease.txt,biolink:Disease,5,1,"DOID:0070482 ""spinal neurofibromatosis"""
Disease.txt,DOID:0070483,Watson syndrome,biolink:Disease,1,DOID:0070483,Watson syndrome,kept,Disease.txt,biolink:Disease,4,1,"DOID:0070483 ""Watson syndrome"""
Disease.txt,DOID:0070617,rhabdoid tumor predisposition syndrome,biolink:Disease,4,DOID:0070617,rhabdoid tumor predisposition syndrome,kept,Disease.txt,biolink:Disease,6,4,"DOID:0070617 ""rhabdoid tumor predisposition syndrome""; NCIT:C93268 ""Rhabdoid Tumor Predisposition Syndrome""; SNOMEDCT:772130002 """"; UMLS:C2985524 ""Rhabdoid tumor predisposition syndrome"""
Disease.txt,DOID:0070618,rhabdoid tumor predisposition syndrome 1,biolink:Disease,1,MONDO:0002728,rhabdoid tumor,regrouped,Disease.txt,biolink:Disease,21,1,"DOID:0070618 ""rhabdoid tumor predisposition syndrome 1"""
Disease.txt,DOID:0070648,cherubism,biolink:Disease,9,DOID:0070648,cherubism,kept,Disease.txt,biolink:Disease,10,9,"DOID:0070648 ""cherubism""; DOID:1856 ""cherubism 1""; MEDDRA:10070535 """"; MEDDRA:10070536 """"; MESH:D002636 ""Cherubism"""
Disease.txt,DOID:0070683,congenital hydrocephalus 2,biolink:Disease,1,MONDO:0014085,"hydrocephalus, nonsyndromic, autosomal recessive 2",regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0070683 ""congenital hydrocephalus 2"""
Disease.txt,DOID:0070688,autosomal recessive congenital indifference to pain,biolink:Disease,3,MONDO:0009459,"channelopathy-associated congenital insensitivity to pain, autosomal recessive",regrouped,Disease.txt,biolink:Disease,9,3,"DOID:0070688 ""autosomal recessive congenital indifference to pain""; SNOMEDCT:1279831004 """"; UMLS:C5680180 ""Congenital insensitivity to pain, anosmia, neuropathic arthropathy"""
Disease.txt,DOID:0070691,craniosynostosis-scoliosis syndrome,biolink:Disease,1,MONDO:0980974,craniosynostosis-scoliosis syndrome,regrouped,Disease.txt,biolink:Disease,3,1,"DOID:0070691 ""craniosynostosis-scoliosis syndrome"""
Disease.txt,DOID:0070692,Davis-Wells syndrome,biolink:Disease,1,DOID:0070692,Davis-Wells syndrome,kept,Disease.txt,biolink:Disease,2,1,"DOID:0070692 ""Davis-Wells syndrome"""
Disease.txt,DOID:0070693,Ebstein-Bezieau neurodevelopmental syndrome,biolink:Disease,1,MONDO:0981163,Ebstein-Bezieau neurodevelopmental syndrome,regrouped,Disease.txt,biolink:Disease,3,1,"DOID:0070693 ""Ebstein-Bezieau neurodevelopmental syndrome"""
Disease.txt,DOID:0070694,neurodevelopmental disorder with congenital cardiac defects and variable renal and ocular abnormalities,biolink:Disease,1,MONDO:0980965,neurodevelopmental disorder with congenital cardiac defects and variable renal and ocular abnormalities,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0070694 ""neurodevelopmental disorder with congenital cardiac defects and variable renal and ocular abnormalities"""
Disease.txt,DOID:0070695,Yu-Kury neurodevelopmental syndrome,biolink:Disease,1,DOID:0070695,Yu-Kury neurodevelopmental syndrome,kept,Disease.txt,biolink:Disease,2,1,"DOID:0070695 ""Yu-Kury neurodevelopmental syndrome"""
Disease.txt,DOID:0070696,"neurodevelopmental disorder with seizures, hypotonia, and variable spasticity",biolink:Disease,1,MONDO:0980968,"neurodevelopmental disorder with seizures, hypotonia, and variable spasticity",regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0070696 ""neurodevelopmental disorder with seizures, hypotonia, and variable spasticity"""
Disease.txt,DOID:0070697,"neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter",biolink:Disease,1,MONDO:0980947,"neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter",regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0070697 ""neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter"""
Disease.txt,DOID:0070698,X-linked neurodevelopmental disorder with poor or absent speech and behavioral abnormalities,biolink:Disease,1,DOID:0070698,X-linked neurodevelopmental disorder with poor or absent speech and behavioral abnormalities,kept,Disease.txt,biolink:Disease,2,1,"DOID:0070698 ""X-linked neurodevelopmental disorder with poor or absent speech and behavioral abnormalities"""
Disease.txt,DOID:0070699,STAD syndrome,biolink:Disease,1,MONDO:0980973,STAD syndrome,regrouped,Disease.txt,biolink:Disease,3,1,"DOID:0070699 ""STAD syndrome"""
Disease.txt,DOID:0070700,Luo-Agrawal neurodevelopmental syndrome,biolink:Disease,1,MONDO:0981165,Luo-Agrawal neurodevelopmental syndrome,regrouped,Disease.txt,biolink:Disease,3,1,"DOID:0070700 ""Luo-Agrawal neurodevelopmental syndrome"""
Disease.txt,DOID:0070702,measles inclusion body encephalitis,biolink:Disease,1,MONDO:0009835,subacute sclerosing panencephalitis,regrouped,Disease.txt,biolink:Disease,17,1,"DOID:0070702 ""measles inclusion body encephalitis"""
Disease.txt,DOID:0070703,Meckel syndrome 14,biolink:Disease,1,MONDO:0030819,meckel syndrome 14,regrouped,Disease.txt,biolink:Disease,5,1,"DOID:0070703 ""Meckel syndrome 14"""
Disease.txt,DOID:0070706,dentin dysplasia type IC,biolink:Disease,1,DOID:0070706,dentin dysplasia type IC,kept,Disease.txt,biolink:Disease,2,1,"DOID:0070706 ""dentin dysplasia type IC"""
Disease.txt,DOID:0070709,Popov-Chang syndrome,biolink:Disease,1,MONDO:0979865,Popov-Chang syndrome,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0070709 ""Popov-Chang syndrome"""
Disease.txt,DOID:0070710,neurodevelopmental disorder with speech delay and behavioral abnormalities,biolink:Disease,1,MONDO:0980700,neurodevelopmental disorder with speech delay and behavioral abnormalities,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0070710 ""neurodevelopmental disorder with speech delay and behavioral abnormalities"""
Disease.txt,DOID:0070711,Harel-Tora neurodevelopmental syndrome,biolink:Disease,1,MONDO:0980703,Harel-Tora neurodevelopmental syndrome,regrouped,Disease.txt,biolink:Disease,4,1,"DOID:0070711 ""Harel-Tora neurodevelopmental syndrome"""
