pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
anatomy,EMAPA:16209,primitive heart tube cardiac jelly,biolink:GrossAnatomicalStructure,1,EMAPA:16209,true,false,
anatomy,EMAPA:16210,primitive heart tube endocardial tube,biolink:GrossAnatomicalStructure,1,EMAPA:16210,true,false,
anatomy,EMAPA:16211,primitive heart tube cardiac muscle,biolink:GrossAnatomicalStructure,1,EMAPA:16211,true,false,
anatomy,EMAPA:16244,vitelline vein embryonic part,biolink:AnatomicalEntity,1,EMAPA:16244,true,false,
anatomy,EMAPA:16248,foregut diverticulum,biolink:AnatomicalEntity,1,EMAPA:16248,true,false,
anatomy,EMAPA:16249,foregut diverticulum mesenchyme,biolink:GrossAnatomicalStructure,1,EMAPA:16249,true,false,
anatomy,EMAPA:16250,foregut diverticulum endoderm,biolink:AnatomicalEntity,1,EMAPA:16250,true,false,
anatomy,EMAPA:16251,hindgut diverticulum,biolink:AnatomicalEntity,1,EMAPA:16251,true,false,
anatomy,EMAPA:16252,hindgut diverticulum mesenchyme,biolink:GrossAnatomicalStructure,1,EMAPA:16252,true,false,
anatomy,EMAPA:16253,hindgut diverticulum endoderm,biolink:AnatomicalEntity,1,EMAPA:16253,true,false,
anatomy,EMAPA:16254,primordial germ cell of hindgut,biolink:AnatomicalEntity,1,EMAPA:16254,true,false,
anatomy,EMAPA:16264,allantois mesenchyme,biolink:GrossAnatomicalStructure,1,EMAPA:16264,true,false,
anatomy,EMAPA:16285,future midbrain roof plate,biolink:AnatomicalEntity,1,EMAPA:16285,true,false,
anatomy,EMAPA:16286,future hindbrain posterior to rhombomere 5,biolink:AnatomicalEntity,1,EMAPA:16286,true,false,
anatomy,EMAPA:16287,future hindbrain posterior to rhombomere 5 floor plate,biolink:AnatomicalEntity,1,EMAPA:16287,true,false,
anatomy,EMAPA:16288,future hindbrain posterior to rhombomere 5 neural fold,biolink:AnatomicalEntity,1,EMAPA:16288,true,false,
